image_id,distances
2368577,0.2544083297252655
2385442,0.2544962465763092
57,0.25462761521339417
2351164,0.25492429733276367
2392195,0.25503554940223694
2400976,0.25509652495384216
2327200,0.25517910718917847
2340435,0.25524672865867615
150500,0.2556084096431732
2356443,0.2556864321231842
2372378,0.25569066405296326
285869,0.25582262873649597
2397604,0.2558356821537018
713890,0.25608301162719727
1497,0.2562273144721985
2417097,0.2565416693687439
2411795,0.2568269670009613
2354038,0.2569674253463745
2416642,0.2569686472415924
2397022,0.25712060928344727
2349133,0.2571251690387726
3117,0.25726696848869324
2901,0.25728726387023926
2396950,0.2573073208332062
1720,0.2573906183242798
1583,0.2573980987071991
1658,0.257423996925354
2411328,0.25746262073516846
322,0.2574928104877472
2371533,0.2575080692768097
2334787,0.2576477825641632
2388707,0.25771185755729675
2407433,0.257718563079834
2376109,0.2578621208667755
2407113,0.25789737701416016
2392258,0.257961243391037
2390468,0.25813761353492737
2401427,0.2583182156085968
2356581,0.25832006335258484
2411221,0.25854769349098206
1592994,0.2586963474750519
2391870,0.25873419642448425
2360741,0.25875377655029297
2342552,0.25878390669822693
2395381,0.25878459215164185
2875,0.25882434844970703
2398040,0.2588368058204651
45,0.2588397264480591
2387138,0.25887930393218994
2334132,0.2589297890663147
2354213,0.2589574158191681
3857,0.2589744031429291
2393718,0.2590734362602234
2407211,0.2590770721435547
2406798,0.25910016894340515
2369275,0.2591247260570526
2393751,0.2591301500797272
2388971,0.25922897458076477
713580,0.25946709513664246
713900,0.259491503238678
2345512,0.25958552956581116
2319366,0.25960808992385864
2369316,0.2596738636493683
2310,0.259743332862854
2851,0.25982770323753357
2402770,0.2598591148853302
2358767,0.259993314743042
1615,0.26006290316581726
2320593,0.26025450229644775
1882,0.2603096663951874
2402210,0.26039841771125793
2342249,0.2604462802410126
2376088,0.2605172395706177
2406992,0.26054975390434265
2400489,0.2606290280818939
2395864,0.26068729162216187
1159742,0.26071685552597046
2338089,0.26086410880088806
2358504,0.26088154315948486
2369925,0.26090794801712036
2387683,0.26100948452949524
2389122,0.2610342502593994
2376766,0.2611177861690521
2356046,0.26129934191703796
2412026,0.26129987835884094
1592512,0.26146501302719116
2362001,0.26150593161582947
2344936,0.2615680694580078
2317834,0.2616884410381317
2329537,0.26172539591789246
2366724,0.26177316904067993
2377,0.26182323694229126
2327959,0.26183509826660156
2366417,0.2619040906429291
2365398,0.2620062828063965
2342386,0.26205068826675415
2385174,0.2620832026004791
2403231,0.2622167766094208
2360008,0.2622854709625244
2346988,0.26228952407836914
2382011,0.26248249411582947
1628,0.2624956965446472
2342212,0.26254627108573914
2372597,0.26271405816078186
2349112,0.26274996995925903
2392327,0.2628936767578125
2366715,0.2629605829715729
2365112,0.2630072832107544
2397591,0.2631320655345917
137,0.2631341516971588
2386874,0.2632107138633728
2409925,0.26324954628944397
2373880,0.2633173167705536
2366478,0.26337572932243347
2315703,0.26339831948280334
439,0.26363083720207214
2384596,0.26365548372268677
2330115,0.2636857330799103
589,0.2637614905834198
2373,0.26388609409332275
2387613,0.2639177143573761
3274,0.2640068233013153
2389667,0.26412394642829895
1258,0.2641516923904419
2344901,0.26415392756462097
1788,0.2642490863800049
1591948,0.26435744762420654
2404333,0.2643919289112091
391,0.2643985450267792
2332878,0.2644341289997101
1159339,0.26443779468536377
2379604,0.26445117592811584
2317631,0.2644655108451843
1782,0.26450830698013306
1160002,0.26451024413108826
2380113,0.26451367139816284
497984,0.264557808637619
2364126,0.2646052837371826
2392183,0.2647242546081543
2320798,0.2647496461868286
2331453,0.2647581994533539
2411401,0.2648961842060089
2394171,0.2649262547492981
2413019,0.2649562656879425
3232,0.26497510075569153
2379113,0.2650085389614105
2365312,0.26510384678840637
2410734,0.2651495337486267
1818,0.265529066324234
2355676,0.2655412256717682
2352138,0.26554128527641296
2934,0.26558780670166016
2318807,0.2656453847885132
2400585,0.26565346121788025
1505,0.2656647861003876
2349746,0.26577484607696533
2364089,0.2658478021621704
2357159,0.2659286856651306
2353108,0.2659934461116791
2385197,0.26601359248161316
323,0.2660215497016907
2330,0.26603201031684875
1493,0.2661033868789673
1850,0.2661457359790802
2339754,0.2661886215209961
1159280,0.2662046253681183
138,0.2662610113620758
2393941,0.2663179337978363
2354500,0.2663379907608032
2407183,0.26637211441993713
464,0.2663832902908325
2371189,0.2664659023284912
2408201,0.26648256182670593
343,0.2665014863014221
2387195,0.26652809977531433
2407413,0.2665777802467346
2331433,0.2665998041629791
1591877,0.26663780212402344
2369709,0.2667112648487091
3231,0.26675277948379517
4612,0.2668291926383972
2399781,0.26688116788864136
2375044,0.26691126823425293
2385956,0.26707834005355835
2369027,0.26709699630737305
1963,0.2672049403190613
2752,0.2673358917236328
2383957,0.2673819065093994
2321704,0.26744598150253296
3462,0.2674482762813568
2396719,0.2675904631614685
1632,0.2676318883895874
285808,0.26775309443473816
2389050,0.2677939534187317
2375233,0.267821341753006
2374906,0.26790738105773926
2829,0.26791641116142273
2378592,0.2679496109485626
2383694,0.2679562568664551
2345966,0.2681783139705658
2344367,0.2683066129684448
2398894,0.2683390974998474
2370671,0.2683447003364563
2411565,0.2687229812145233
2400477,0.26872897148132324
2381686,0.26875069737434387
2415027,0.26879972219467163
2320778,0.26880016922950745
2362202,0.268810510635376
2414129,0.26881143450737
2865,0.26882708072662354
2355239,0.2688446342945099
2382416,0.2689414620399475
2375882,0.26898816227912903
2314,0.2690054476261139
2352204,0.269043892621994
2343530,0.2691296339035034
2345730,0.26913613080978394
2385143,0.2691943347454071
2404422,0.2692286968231201
2384373,0.26925432682037354
2370615,0.26930737495422363
713924,0.26949024200439453
2414539,0.26955169439315796
2375620,0.26960232853889465
2411851,0.2696267068386078
2318500,0.2696356177330017
2368326,0.26973700523376465
2385191,0.26974406838417053
2367593,0.2697641849517822
2404304,0.2697703242301941
2365635,0.2698068618774414
2389514,0.2698069214820862
2400977,0.26984426379203796
2318,0.269883394241333
2336150,0.2699316442012787
1592567,0.26993659138679504
1655,0.27003663778305054
2375524,0.27006712555885315
2369038,0.2700999081134796
2354246,0.2701699435710907
2395374,0.2701866924762726
2381002,0.27027279138565063
2377018,0.27031418681144714
2352839,0.27033621072769165
150478,0.2703512907028198
498124,0.27036261558532715
2355673,0.27040091156959534
2355950,0.2705204486846924
2414142,0.2705850601196289
2369178,0.2706322968006134
2384280,0.27065610885620117
2402956,0.2706744074821472
2365799,0.2707107961177826
1512,0.2707146108150482
1795,0.270734578371048
2357072,0.2707756459712982
2386861,0.27085912227630615
2414421,0.2708882987499237
2352593,0.27092477679252625
2344069,0.2710442841053009
2337687,0.2710687220096588
1926,0.27107295393943787
2370834,0.2710743844509125
2317237,0.27110397815704346
2337,0.27114832401275635
2347256,0.2711721956729889
2358544,0.27119383215904236
2412538,0.2712911069393158
2360986,0.27144569158554077
2352723,0.2714495360851288
498000,0.271538108587265
2355540,0.271757572889328
3301,0.27177882194519043
2355277,0.27185437083244324
2393228,0.2718659043312073
2357163,0.2718997001647949
2322175,0.2719193994998932
2412827,0.2719760835170746
2350022,0.27198100090026855
1563,0.2719915509223938
2376311,0.27199792861938477
2346977,0.2720317840576172
2365313,0.2720675468444824
141,0.2721239924430847
2359742,0.2721318304538727
3000,0.27213507890701294
2405475,0.2722266614437103
339,0.272323340177536
2373886,0.2723483741283417
1592262,0.2723575234413147
2375025,0.27237027883529663
2403920,0.27249428629875183
2410469,0.27250897884368896
2321622,0.2725127041339874
2360164,0.2725507616996765
2362584,0.2725658714771271
2353752,0.2726677358150482
2332766,0.272745817899704
2360504,0.2727477252483368
498220,0.27280452847480774
2494,0.27293604612350464
2354183,0.27308812737464905
2342368,0.2731127142906189
2365963,0.2731558382511139
2402804,0.2731652855873108
2377617,0.2732386291027069
1476,0.27324649691581726
2408623,0.2732563614845276
2405979,0.2732653021812439
2361456,0.27327433228492737
2316406,0.2733198404312134
2333525,0.2733399569988251
2361918,0.27336519956588745
2345774,0.27344003319740295
2356347,0.2734789550304413
1592949,0.2735394835472107
2363019,0.2736935019493103
2271,0.27373066544532776
2337432,0.2737727463245392
2316913,0.27381157875061035
2392881,0.2738391160964966
2355594,0.27385905385017395
1160111,0.2739490270614624
1499,0.27400651574134827
2364151,0.2740306556224823
1613,0.2741031050682068
1159429,0.27410683035850525
2337983,0.274224191904068
2412177,0.2743026614189148
2326499,0.2744457423686981
2396470,0.27445048093795776
2952,0.2744625210762024
2879,0.27447447180747986
2393132,0.2745113968849182
2315766,0.2745404839515686
2318698,0.27458974719047546
2407068,0.2745937407016754
2354046,0.27470096945762634
2356874,0.2747305631637573
2381365,0.2747787833213806
2754,0.2748027741909027
1475,0.2748430073261261
2367408,0.27485230565071106
2411084,0.27486783266067505
2355504,0.2749888300895691
2362779,0.27501532435417175
2334761,0.27521276473999023
2343379,0.27524811029434204
2404682,0.2752514183521271
2416722,0.2752637565135956
2331619,0.2752664387226105
2374324,0.27528730034828186
1528,0.2753123641014099
2395704,0.2753676772117615
2348441,0.27545788884162903
2338633,0.2754759192466736
2567,0.27547991275787354
2332558,0.27552443742752075
2369408,0.2755686044692993
2383728,0.2755977213382721
2407430,0.2756043076515198
2351237,0.2756447494029999
3094,0.27570220828056335
1159981,0.27570676803588867
2775,0.2757963240146637
2408191,0.2758200168609619
2354675,0.2758735716342926
2399478,0.2759092152118683
2401255,0.275952011346817
2412682,0.2761531472206116
2413319,0.276192307472229
2325230,0.2761977016925812
2399598,0.27620258927345276
2407185,0.2762463688850403
2411562,0.2762463688850403
2358004,0.27627694606781006
2397450,0.2762771248817444
498020,0.2762928009033203
2362260,0.27633950114250183
2338191,0.2763853371143341
1592640,0.2763994038105011
47,0.27645769715309143
108,0.2764926254749298
1432,0.2765170633792877
2354112,0.2765406668186188
2418,0.2765475809574127
2316780,0.27656885981559753
458,0.27662888169288635
2320743,0.276643306016922
2358236,0.2766822278499603
2372135,0.2766859233379364
2331047,0.27669012546539307
2409011,0.2767062783241272
2393275,0.2767127454280853
2370053,0.2767144441604614
2399303,0.2767757773399353
713594,0.276787132024765
2416698,0.2768574357032776
1592180,0.2768937945365906
2359536,0.276922345161438
2344871,0.2769443392753601
2321183,0.2770751714706421
2409405,0.2770925462245941
1159679,0.27711305022239685
2404030,0.2771134078502655
2400089,0.27712520956993103
2751,0.27716246247291565
338,0.2771783471107483
1592162,0.2772064208984375
1159409,0.2772311866283417
2356049,0.2773105800151825
2399795,0.2773635983467102
2405917,0.2773720920085907
2403658,0.27739396691322327
2412098,0.27739498019218445
2415065,0.27745476365089417
1504,0.2774715721607208
713506,0.27747756242752075
2368487,0.2774958312511444
2383063,0.27757084369659424
2394767,0.27762773633003235
2375217,0.277631551027298
2369521,0.27767619490623474
2365673,0.27771785855293274
61,0.2777272164821625
2337783,0.2777782082557678
465,0.27779263257980347
2335672,0.27787190675735474
2412775,0.2778758108615875
2410092,0.2779073119163513
2360618,0.2779599726200104
1498,0.27800101041793823
2409710,0.27806174755096436
1772,0.27806195616722107
240,0.27814820408821106
2367518,0.27820128202438354
2416322,0.27822330594062805
2393429,0.2783096730709076
2409322,0.2783145606517792
2414883,0.2783322334289551
2336421,0.27839356660842896
2339720,0.278418630361557
2393268,0.27842292189598083
2392074,0.27853989601135254
2750,0.27854686975479126
2365139,0.2787388861179352
2364197,0.27889493107795715
2363069,0.27892449498176575
1714,0.27895674109458923
2410000,0.27905189990997314
2383070,0.27906671166419983
23,0.2791479527950287
2375305,0.27919745445251465
2412216,0.27925294637680054
2391886,0.27926087379455566
2378603,0.27935612201690674
2381629,0.2793746888637543
2352092,0.2794976234436035
2377929,0.2795116603374481
2319888,0.27954211831092834
2375976,0.2795478403568268
3932,0.27955907583236694
2355548,0.2796379625797272
1592337,0.27964553236961365
2374253,0.2796570956707001
2327592,0.2796853482723236
3428,0.27972105145454407
2342061,0.27977970242500305
150311,0.27982622385025024
2414747,0.2798275649547577
2383026,0.2798321843147278
2326133,0.2798331379890442
2375160,0.2798880934715271
2226,0.27988842129707336
2407851,0.2799651026725769
2412550,0.2799794375896454
2412705,0.2799904942512512
2379,0.2800455391407013
2336186,0.2800459563732147
2407744,0.2800573408603668
2331796,0.2800828516483307
2359765,0.2800881862640381
106,0.28009554743766785
2387965,0.2801331877708435
2398733,0.28017115592956543
2355316,0.28017517924308777
2388985,0.28019315004348755
2413208,0.28029865026474
1495,0.28030678629875183
2321896,0.2803129255771637
2357052,0.28032276034355164
2370620,0.280347615480423
2411128,0.2803556025028229
2409126,0.280358225107193
2326207,0.2803665101528168
2317901,0.28036952018737793
2317604,0.28043097257614136
2352845,0.2804504334926605
605,0.2804965078830719
2398744,0.28058987855911255
2409554,0.2807222306728363
2336700,0.28074127435684204
2376748,0.2807781994342804
2340731,0.2807803452014923
2379616,0.2807813286781311
1160004,0.2808142900466919
2391970,0.2809554934501648
2331184,0.28095701336860657
1591885,0.28099605441093445
2404212,0.2810302674770355
2342205,0.2810322642326355
2767,0.2810637056827545
2345273,0.2810702621936798
2330882,0.2810705900192261
2417293,0.2810836434364319
2409412,0.2811511158943176
2409245,0.28119075298309326
2354325,0.2812083661556244
2284,0.2812243700027466
2327917,0.28124678134918213
2360424,0.28125694394111633
847,0.28128260374069214
2354465,0.28132131695747375
2344968,0.2813340723514557
2411781,0.28136101365089417
3305,0.2813654839992523
2379877,0.2813941240310669
2365861,0.2814711630344391
2334918,0.28165403008461
2318206,0.2817067801952362
2406544,0.2817172110080719
2348031,0.28175151348114014
2384614,0.28176990151405334
2374794,0.2818484902381897
1593034,0.28191128373146057
2319386,0.28194737434387207
2379815,0.28199610114097595
1592895,0.2820020318031311
2411729,0.28200510144233704
2390899,0.28201189637184143
2375544,0.2820383906364441
2405598,0.28210926055908203
3602,0.28215333819389343
2391910,0.2821734547615051
2377158,0.282194584608078
2354166,0.28220391273498535
2345980,0.2822118401527405
2415611,0.2822376489639282
2377091,0.28224557638168335
2413754,0.28233280777931213
2378094,0.2823684513568878
2369531,0.282390296459198
2385,0.2824009358882904
2397657,0.2824077010154724
2824,0.28244903683662415
2407519,0.28244975209236145
2348891,0.28247109055519104
2350929,0.28251877427101135
2395205,0.2825556993484497
1500,0.2825603783130646
2318265,0.2826063632965088
2337673,0.28260937333106995
2397501,0.2826690673828125
3700,0.2826766073703766
2385610,0.28267738223075867
1159772,0.2826822102069855
2334393,0.28270506858825684
2365620,0.2827298045158386
2322774,0.2827516198158264
2335993,0.28275638818740845
2351213,0.2827570140361786
982,0.28277334570884705
2326684,0.28277620673179626
2367892,0.2827814221382141
2353906,0.28282591700553894
2407224,0.2828280031681061
2411589,0.282874196767807
2330530,0.28293171525001526
2376958,0.2829546332359314
2405763,0.28298985958099365
2416804,0.28300416469573975
285863,0.2830126881599426
2327408,0.28302207589149475
2401066,0.2830358147621155
2394731,0.2831468880176544
2411008,0.2831839621067047
1591894,0.2831863760948181
2401917,0.28321394324302673
713791,0.28321459889411926
2337768,0.2832256555557251
2339962,0.2832769751548767
2371045,0.28330135345458984
2407559,0.283303827047348
2323331,0.2833176851272583
2356362,0.28332507610321045
2370778,0.2833605706691742
2410299,0.2833811044692993
2360863,0.28342247009277344
2352392,0.2834300994873047
2411505,0.2834332287311554
713507,0.28343477845191956
1160124,0.2834436595439911
2324924,0.28344717621803284
2400829,0.28346285223960876
2383679,0.2834766209125519
150332,0.283480167388916
2370070,0.28352540731430054
2390225,0.28353941440582275
2340524,0.28354689478874207
2389598,0.28364261984825134
1160094,0.2836744785308838
2364280,0.28367888927459717
2406721,0.2836895287036896
2381563,0.28371042013168335
2398839,0.28381383419036865
498207,0.2839054465293884
1592900,0.28394433856010437
2393109,0.2839508652687073
2386714,0.28396764397621155
2343199,0.28396913409233093
2340999,0.28397080302238464
427,0.2839718163013458
2318264,0.28397560119628906
923,0.2840011417865753
2375323,0.2840155363082886
2322314,0.2840662896633148
2414206,0.28412356972694397
2392430,0.2841376066207886
2378883,0.28417477011680603
2410777,0.2842240631580353
2394415,0.28426393866539
2414709,0.2842845618724823
2414977,0.28429391980171204
2407119,0.28430670499801636
2397899,0.28435149788856506
2366485,0.28436002135276794
2352118,0.2844089865684509
2404768,0.2844151258468628
2376254,0.2844686806201935
2396676,0.2844747006893158
2382068,0.284555584192276
2369666,0.28458067774772644
2377563,0.28459814190864563
2412602,0.28460294008255005
631,0.2846291959285736
2255,0.2846539616584778
2370362,0.28473353385925293
2378261,0.28474175930023193
2404893,0.2847478687763214
1531,0.2847517132759094
498010,0.2847611904144287
1603,0.2847784161567688
2374101,0.28477942943573
1591772,0.2848043143749237
2345820,0.28484588861465454
2396573,0.2849091589450836
2347133,0.2849331200122833
2275,0.28495490550994873
3528,0.2849591076374054
1159396,0.28497475385665894
2320604,0.28500235080718994
2402172,0.2850213348865509
2362839,0.285035103559494
2376179,0.28503721952438354
1159751,0.28506752848625183
963,0.28509023785591125
2382029,0.2850920855998993
2416959,0.2851068377494812
2412392,0.2851965129375458
2335396,0.2851983606815338
422,0.28520089387893677
2372755,0.28520360589027405
713016,0.285206139087677
3429,0.28521648049354553
2367524,0.28527453541755676
1646,0.2852950394153595
2361083,0.28533583879470825
2316722,0.28534722328186035
2382810,0.2853797376155853
2359648,0.285400927066803
2412560,0.2854331433773041
2345509,0.2854459881782532
2394565,0.2854960560798645
2410111,0.28551816940307617
3457,0.28553545475006104
3007,0.2855530381202698
2326076,0.285569429397583
2390885,0.2855708599090576
308,0.2856053411960602
2411506,0.28562650084495544
2409779,0.2856299877166748
2904,0.2856970429420471
2370232,0.28571242094039917
2356953,0.2857247292995453
2346498,0.285729318857193
2413161,0.28574877977371216
2413122,0.2857576608657837
3885,0.28582870960235596
2384291,0.2858337163925171
1593033,0.28584298491477966
2360368,0.2858433723449707
2407603,0.28584566712379456
2416,0.2858569025993347
2318446,0.2858577370643616
2391908,0.28586244583129883
1592325,0.28587666153907776
2323309,0.2859424352645874
2272,0.2859426736831665
2374016,0.2859680652618408
2403392,0.28598737716674805
498090,0.28599175810813904
2370179,0.286019504070282
2379322,0.28603595495224
2329848,0.2860402762889862
2416923,0.28604990243911743
2444,0.2860643267631531
2400287,0.2860778570175171
2408411,0.28608405590057373
2328987,0.2860942780971527
2377554,0.28615090250968933
2349048,0.28616851568222046
2331150,0.28618714213371277
2359028,0.28625449538230896
2322978,0.28626009821891785
2399371,0.28633856773376465
2412086,0.2863583266735077
2413257,0.2863747179508209
2399213,0.28643742203712463
366,0.28646883368492126
2410832,0.28647834062576294
2355723,0.2865000069141388
2385763,0.2865094244480133
2347272,0.2865099012851715
2401158,0.28659746050834656
286007,0.2866102159023285
2340623,0.2866247892379761
2316758,0.28668156266212463
2322432,0.2867230176925659
2861,0.28677332401275635
2412504,0.2867949306964874
2341327,0.28679823875427246
2354501,0.2868267595767975
2396348,0.28683921694755554
2367439,0.2868819832801819
1159871,0.2869730591773987
2390943,0.2870182991027832
2329345,0.2870345413684845
2366575,0.2870725095272064
2285,0.28708234429359436
2475,0.2871077060699463
2326231,0.2871337831020355
2359350,0.2871508300304413
2406610,0.28717127442359924
2367185,0.28719741106033325
2362718,0.287224143743515
2400334,0.28725308179855347
2378213,0.287360817193985
2339737,0.28740936517715454
2406856,0.28742989897727966
2371881,0.2874428331851959
2318420,0.2874642610549927
2389211,0.2874744236469269
2379621,0.2874767780303955
2397825,0.28749603033065796
2317781,0.2874991297721863
2393243,0.2875075042247772
2395480,0.287553995847702
2411599,0.2875599265098572
22,0.2875846326351166
2352537,0.2875863015651703
2377294,0.28761032223701477
2359479,0.28762316703796387
2341563,0.2876947522163391
1731,0.28773587942123413
2405330,0.2877504229545593
2380041,0.28775548934936523
1965,0.28777122497558594
713278,0.2877728343009949
2363547,0.28787416219711304
2390513,0.2878921926021576
2359935,0.287932425737381
2344699,0.287983775138855
2315,0.2880094051361084
2373828,0.28801673650741577
2399973,0.28804564476013184
713837,0.2881239652633667
2375784,0.288144588470459
2273,0.2881607413291931
2410698,0.28818055987358093
2345107,0.28821006417274475
2325135,0.2882304787635803
2397240,0.2882532477378845
3526,0.28830817341804504
2369995,0.28837066888809204
2344220,0.2883909046649933
2412082,0.2883971929550171
2335868,0.2884364724159241
2331036,0.2884640097618103
2410517,0.2885269820690155
2353908,0.28855177760124207
2396777,0.28855448961257935
588,0.2886161208152771
2385100,0.2886853814125061
2328944,0.2886962890625
2320591,0.28870290517807007
2341114,0.28871288895606995
2370170,0.2888926863670349
2354647,0.288903146982193
2407213,0.2889636754989624
2812,0.2890166640281677
2363756,0.2890516221523285
2365938,0.2890626788139343
2417125,0.28906407952308655
2362259,0.28906580805778503
2383132,0.2890911400318146
2350720,0.28909578919410706
2322288,0.2891017496585846
713670,0.2891046702861786
2359050,0.2891240417957306
2346923,0.28914207220077515
2345904,0.2891613245010376
2364153,0.2891758680343628
2378769,0.28920766711235046
2411788,0.2892397940158844
1159936,0.28924018144607544
2403866,0.2893267273902893
2411114,0.2893466651439667
2345739,0.28939828276634216
2330221,0.28940069675445557
3398,0.28941288590431213
2363474,0.289501816034317
2409934,0.28955480456352234
2318928,0.28955861926078796
2352988,0.28957247734069824
2412702,0.2895869314670563
2396877,0.28959497809410095
2347063,0.2896219789981842
2350422,0.28962206840515137
2380657,0.28962430357933044
2367278,0.28963175415992737
2335508,0.2897023558616638
2371016,0.2897290289402008
2403388,0.28975120186805725
2411551,0.2897889018058777
2372202,0.2897995114326477
55,0.2898655831813812
2337868,0.2899044156074524
2412786,0.28992804884910583
2372366,0.28993239998817444
2364579,0.28998643159866333
1593266,0.29004326462745667
2391893,0.2900850474834442
2346834,0.2900936007499695
2383256,0.2901044487953186
2364761,0.2901185154914856
2410852,0.29011857509613037
2399569,0.2901487648487091
2414,0.29014965891838074
2394081,0.2901499569416046
2319392,0.29020512104034424
2371145,0.2902098000049591
2366371,0.2902192175388336
2416763,0.2902333438396454
2320861,0.2902350127696991
2396511,0.29025503993034363
445,0.2902626693248749
2367461,0.29027217626571655
2358261,0.2902722954750061
2407377,0.29028329253196716
2410491,0.2903103232383728
2315605,0.2903165817260742
2561,0.29034551978111267
1510,0.29034939408302307
2332159,0.29035401344299316
2384321,0.29036059975624084
2354011,0.2903837263584137
2387799,0.29039984941482544
2400591,0.29040780663490295
2338143,0.2904541492462158
1332,0.29048779606819153
2393877,0.2905057966709137
2336532,0.290506511926651
2411364,0.2905462682247162
2375452,0.2905777096748352
594,0.2905831038951874
2360,0.2905929684638977
2398615,0.29059767723083496
2343556,0.29063090682029724
2336534,0.2906438112258911
2349796,0.2906644642353058
2371335,0.2906648814678192
2365876,0.29069048166275024
140,0.2907266914844513
2369462,0.2908199429512024
2336539,0.2908245921134949
126,0.2908500134944916
2399092,0.2908710539340973
732,0.29092666506767273
3542,0.2909487187862396
2374483,0.2909494936466217
2337563,0.2909637987613678
2398183,0.2910289466381073
2367860,0.29103919863700867
2405682,0.2910594642162323
2370418,0.29107004404067993
2369710,0.2910880148410797
2364109,0.291113942861557
2414245,0.291125625371933
2338190,0.29115596413612366
2331679,0.29116594791412354
324,0.291167676448822
2383774,0.29117336869239807
2377917,0.29122984409332275
2364201,0.29123106598854065
2399230,0.2912585437297821
2367176,0.29127204418182373
3372,0.2913053631782532
2405268,0.29132333397865295
2413333,0.29132959246635437
2373898,0.291329950094223
2392903,0.2913314402103424
2365059,0.29135385155677795
2399824,0.2913607954978943
1452,0.2914077341556549
2410195,0.2914119064807892
2414612,0.2914925515651703
634,0.2914991080760956
2369752,0.2915012240409851
2364011,0.2915196716785431
1592461,0.29154106974601746
2371650,0.29157736897468567
2402343,0.2916579246520996
2399586,0.29166579246520996
2417657,0.2916663587093353
2413991,0.2916701138019562
2395825,0.2917258143424988
2332930,0.29174506664276123
713214,0.29179099202156067
2315471,0.291804701089859
2414030,0.2918050289154053
2328247,0.291841059923172
2326672,0.29191410541534424
2355912,0.29192352294921875
2400218,0.29192832112312317
2331458,0.29192879796028137
2385583,0.2919442653656006
2347204,0.2919478118419647
129,0.2919926643371582
2355739,0.29201406240463257
2326446,0.29205456376075745
2387376,0.29208657145500183
2407896,0.2920975387096405
2330017,0.2921140193939209
2349853,0.29211804270744324
2413914,0.2921197712421417
1856,0.2921428978443146
2405667,0.2921496033668518
2331495,0.292164146900177
2412857,0.2921753227710724
2326083,0.29217851161956787
2392620,0.29218608140945435
2387936,0.29218789935112
2971,0.292207807302475
2411325,0.29221460223197937
1592860,0.29222363233566284
2416425,0.2922442555427551
2331117,0.2923201620578766
2371985,0.2923339009284973
4185,0.29233527183532715
1591775,0.2923404574394226
400,0.2923603951931
2399105,0.2923765182495117
2412238,0.2923848628997803
